name	kind	evidence	profiles	member	line	byte-offset	registered-in	display-name	fields	references	anchor
kdavidswrd	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\kdavidswrd.gs	1	0	gs\artifact.gs	-	13	2	artifact-kdavidswrd
kingryonswd	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\kingryonswd.gs	1	0	gs\artifact.gs	-	14	4	artifact-kingryonswd
kings_writ	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\kingwrit.gs	1	0	gs\artifact.gs	Writ from the king	11	6	artifact-kings-writ
knife_of_lifestealing	artifact	registered-by-operator	vanilla,patch302	gs\artifact\knifelif.gs	1	0	gs\artifact.gs	Greater Artifact - Life Stealing Blade	18	6	artifact-knife-of-lifestealing
lancring	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\lancring.gs	1	0	gs\artifact.gs	-	14	1	artifact-lancring
lcharge_artifact	artifact	registered-by-operator	vanilla,patch302	gs\artifact\lchargeart.gs	1	0	gs\artifact.gs	lchargeart	19	2	artifact-lcharge-artifact
lich_cloak	artifact	registered-by-operator	vanilla,patch302	gs\artifact\lichcloa.gs	1	0	gs\artifact.gs	Cloak of the Vampire	14	8	artifact-lich-cloak
lich_scepter	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\sceptlich.gs	1	0	gs\artifact.gs	-	12	2	artifact-lich-scepter
lionbelt	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\lionbelt.gs	1	0	gs\artifact.gs	-	12	3	artifact-lionbelt
longsper	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\longsper.gs	1	0	gs\artifact.gs	-	13	3	artifact-longsper
lovepot	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\lovepot.gs	1	0	gs\artifact.gs	-	13	2	artifact-lovepot
luckstone	artifact	registered-by-operator	vanilla,patch302	gs\artifact\luckston.gs	1	0	gs\artifact.gs	Luckstone	18	8	artifact-luckstone
lyonsrng	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\lyonsrng.gs	1	0	gs\artifact.gs	-	13	2	artifact-lyonsrng
marrock	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\marrock.gs	1	0	gs\artifact.gs	-	11	3	artifact-marrock
message_artifact	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\messart.gs	1	0	gs\artifact.gs	-	12	3	artifact-message-artifact
military_stat_bonus	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\misc\military_stat_bonus.gs	1	0	gs\artifact.gs	Military Stat Bonus	17	1	artifact-military-stat-bonus
morgmant	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\morgmant.gs	1	0	gs\artifact.gs	-	14	2	artifact-morgmant
nagling	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\nagling.gs	1	0	gs\artifact.gs	-	14	2	artifact-nagling
nothung	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\nothung.gs	1	0	gs\artifact.gs	-	15	11	artifact-nothung
obsidian_plate	artifact	registered-by-operator	vanilla,patch302	gs\artifact\obsplate.gs	1	0	gs\artifact.gs	Obsidian Plate	20	5	artifact-obsidian-plate
orb_wind	artifact	registered-by-operator	gs5r3	gs\artifact\AIR\orb_wind.gs	1	0	gs\artifact.gs	Orb of Wind	24	4	artifact-orb-wind
orfiresword	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\orfiresword.gs	1	0	gs\artifact.gs	-	13	2	artifact-orfiresword
parzring	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\parzring.gs	1	0	gs\artifact.gs	-	13	4	artifact-parzring
peacemaker	artifact	registered-by-operator	vanilla,patch302	gs\artifact\peacemak.gs	1	0	gs\artifact.gs	Peacemaker	18	7	artifact-peacemaker
pixiedust	artifact	registered-by-operator	vanilla,patch302	gs\artifact\pixiedus.gs	1	0	gs\artifact.gs	Pixie Dust	19	6	artifact-pixiedust
plus1helm	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\p1helm.gs	1	0	gs\artifact.gs	+1 Helmet	13	4	artifact-plus1helm
plus2armor	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\p2dwarch.gs	1	0	gs\artifact.gs	+2 Plate Mail	13	9	artifact-plus2armor
potion12	artifact	registered-by-operator	vanilla,patch302	gs\artifact\potionmana12.gs	1	0	gs\artifact.gs	Potion of Mana	18	28	artifact-potion12
potion_dexterity	artifact	registered-by-operator	gs5r3	gs\artifact\potion_dexterity.gs	1	0	gs\artifact.gs	Potion of Dexterity	26	29	artifact-potion-dexterity
potion_health	artifact	registered-by-operator	gs5r3	gs\artifact\potion_health.gs	1	0	gs\artifact.gs	Potion of Health	26	75	artifact-potion-health
potion_luck	artifact	registered-by-operator	gs5r3	gs\artifact\potion_luck.gs	1	0	gs\artifact.gs	Potion of Luck	24	14	artifact-potion-luck
potion_mana	artifact	registered-by-operator	gs5r3	gs\artifact\potion_mana.gs	1	0	gs\artifact.gs	Potion of Mana	24	74	artifact-potion-mana
potion_movement	artifact	registered-by-operator	gs5r3	gs\artifact\potion_movement.gs	1	0	gs\artifact.gs	Potion of Movement	24	17	artifact-potion-movement
potion_of_dexterity	artifact	registered-by-operator	vanilla,patch302	gs\artifact\potiondex.gs	1	0	gs\artifact.gs	Potion of Dexterity	17	1	artifact-potion-of-dexterity
potion_of_healing	artifact	registered-by-operator	vanilla,patch302	gs\artifact\potionheal.gs	1	0	gs\artifact.gs	Potion of Healing	18	8	artifact-potion-of-healing
potion_of_mana	artifact	registered-by-operator	vanilla,patch302	gs\artifact\potionmana.gs	1	0	gs\artifact.gs	Potion of Mana	18	8	artifact-potion-of-mana
potion_of_rejuv	artifact	registered-by-operator	vanilla,patch302	gs\artifact\potionrejuv.gs	1	0	gs\artifact.gs	Potion of Rejuvination	16	10	artifact-potion-of-rejuv
potion_of_strength	artifact	registered-by-operator	vanilla,patch302	gs\artifact\potionstr.gs	1	0	gs\artifact.gs	Potion of Strength	17	1	artifact-potion-of-strength
potion_power	artifact	registered-by-operator	gs5r3	gs\artifact\potion_power.gs	1	0	gs\artifact.gs	Potion of Power	24	25	artifact-potion-power
potion_rejuvenation	artifact	registered-by-operator	gs5r3	gs\artifact\potion_rejuvenation.gs	1	0	gs\artifact.gs	Potion of Rejuvenation	20	16	artifact-potion-rejuvenation
potion_resistance	artifact	registered-by-operator	gs5r3	gs\artifact\potion_resistance.gs	1	0	gs\artifact.gs	Potion of Resistance	24	25	artifact-potion-resistance
potion_strength	artifact	registered-by-operator	gs5r3	gs\artifact\potion_strength.gs	1	0	gs\artifact.gs	Potion of Strength	24	29	artifact-potion-strength
potion_wisdom	artifact	registered-by-operator	gs5r3	gs\artifact\potion_wisdom.gs	1	0	gs\artifact.gs	Potion of Wisdom	24	34	artifact-potion-wisdom
potionheal12	artifact	registered-by-operator	vanilla,patch302	gs\artifact\potionheal12.gs	1	0	gs\artifact.gs	Potion of Healing	18	9	artifact-potionheal12
priamblm	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\priamblm.gs	1	0	gs\artifact.gs	-	20	4	artifact-priamblm
priamswd	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\priamswd.gs	1	0	gs\artifact.gs	-	14	3	artifact-priamswd
pridwen	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\pridwen.gs	1	0	gs\artifact.gs	-	14	4	artifact-pridwen
puresword	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\puresword.gs	1	0	gs\artifact.gs	-	15	5	artifact-puresword
ragnlsans	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\ragnlsans.gs	1	0	gs\artifact.gs	-	13	3	artifact-ragnlsans
reed_bow	artifact	registered-by-operator	vanilla,patch302	gs\artifact\reedbow.gs	1	0	gs\artifact.gs	Reed Bow	18	9	artifact-reed-bow
reginart	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\reginart.gs	1	0	gs\artifact.gs	reginart	12	2	artifact-reginart
ring_adventure	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\ring_adventure.gs	1	0	gs\artifact.gs	Adventurer's Ring	32	2	artifact-ring-adventure
ring_aqua	artifact	registered-by-operator	gs5r3	gs\artifact\WATER\ring_aqua.gs	1	0	gs\artifact.gs	Aqua Ring	29	7	artifact-ring-aqua
ring_arcana	artifact	registered-by-operator	gs5r3	gs\artifact\LIFE\ring_arcana.gs	1	0	gs\artifact.gs	Ring of Arcana	32	7	artifact-ring-arcana
ring_archons	artifact	registered-by-operator	gs5r3	gs\artifact\ORDER\ring_archons.gs	1	0	gs\artifact.gs	Legendary - Archon Ring	38	12	artifact-ring-archons
ring_brimstone	artifact	registered-by-operator	gs5r3	gs\artifact\FIRE\ring_brimstone.gs	1	0	gs\artifact.gs	Ring of Brimstone	28	12	artifact-ring-brimstone
ring_concentration	artifact	registered-by-operator	gs5r3	gs\artifact\ORDER\ring_concentration.gs	1	0	gs\artifact.gs	Ring of Concentration	38	5	artifact-ring-concentration
ring_dexterity	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\ring_dexterity.gs	1	0	gs\artifact.gs	Ring of Dexterity	30	2	artifact-ring-dexterity
ring_elements	artifact	registered-by-operator	gs5r3	gs\artifact\WATER\ring_elements.gs	1	0	gs\artifact.gs	Ring of the Elements	29	5	artifact-ring-elements
ring_embers	artifact	registered-by-operator	gs5r3	gs\artifact\FIRE\ring_embers.gs	1	0	gs\artifact.gs	Ring of Embers	33	5	artifact-ring-embers
ring_faerie	artifact	registered-by-operator	gs5r3	gs\artifact\AIR\ring_faerie.gs	1	0	gs\artifact.gs	Faerie Ring	29	6	artifact-ring-faerie
ring_flint	artifact	registered-by-operator	gs5r3	gs\artifact\FIRE\ring_flint.gs	1	0	gs\artifact.gs	Flint Ring	29	6	artifact-ring-flint
ring_four_winds	artifact	registered-by-operator	gs5r3	gs\artifact\AIR\ring_four_winds.gs	1	0	gs\artifact.gs	Ring of the Four Winds	30	8	artifact-ring-four-winds
ring_giants	artifact	registered-by-operator	gs5r3	gs\artifact\AIR\ring_giants.gs	1	0	gs\artifact.gs	Ring of Giants	31	9	artifact-ring-giants
ring_healing	artifact	registered-by-operator	gs5r3	gs\artifact\LIFE\ring_healing.gs	1	0	gs\artifact.gs	Ring of Healing	32	9	artifact-ring-healing
ring_health	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\ring_health.gs	1	0	gs\artifact.gs	Ring of Health	33	2	artifact-ring-health
ring_leeches	artifact	registered-by-operator	gs5r3	gs\artifact\DEATH\ring_leeches.gs	1	0	gs\artifact.gs	Ring of Leeches	30	7	artifact-ring-leeches
ring_luck	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\ring_luck.gs	1	0	gs\artifact.gs	Lucky Ring	30	2	artifact-ring-luck
ring_mana	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\ring_mana.gs	1	0	gs\artifact.gs	Ring of Mana	31	2	artifact-ring-mana
ring_marksmanship	artifact	registered-by-operator	gs5r3	gs\artifact\LIFE\ring_marksmanship.gs	1	0	gs\artifact.gs	Ring of Marksmanship	29	6	artifact-ring-marksmanship
ring_necromancy	artifact	registered-by-operator	gs5r3	gs\artifact\DEATH\ring_necromancy.gs	1	0	gs\artifact.gs	Ring of Necromancy	29	7	artifact-ring-necromancy
ring_of_anything	artifact	registered-by-operator	vanilla,patch302	gs\artifact\ringany.gs	1	0	gs\artifact.gs	Ring of Anything	20	10	artifact-ring-of-anything
ring_of_arcana	artifact	registered-by-operator	vanilla,patch302	gs\artifact\ringarca.gs	1	0	gs\artifact.gs	Ring Of Arcana	18	8	artifact-ring-of-arcana
ring_of_azz'taruth	artifact	registered-by-operator	vanilla,patch302	gs\artifact\ringazzt.gs	1	0	gs\artifact.gs	Ring of Azz'taruth	18	9	artifact-ring-of-azz-taruth
ring_of_brimstone	artifact	registered-by-operator	vanilla,patch302	gs\artifact\ringbrim.gs	1	0	gs\artifact.gs	Ring of Brimstone	20	9	artifact-ring-of-brimstone
ring_of_concentration	artifact	registered-by-operator	vanilla,patch302	gs\artifact\ringcon.gs	1	0	gs\artifact.gs	Ring of Concentraion	16	6	artifact-ring-of-concentration
ring_of_dwarves	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\ringdwar.gs	1	0	gs\artifact.gs	Ring of the Dwarves	16	3	artifact-ring-of-dwarves
ring_of_embers	artifact	registered-by-operator	vanilla,patch302	gs\artifact\ringembr.gs	1	0	gs\artifact.gs	Ring of Embers	18	6	artifact-ring-of-embers
ring_of_entanglement	artifact	registered-by-operator	vanilla,patch302	gs\artifact\ringentg.gs	1	0	gs\artifact.gs	Ring of Entanglement	18	8	artifact-ring-of-entanglement
ring_of_flame	artifact	registered-by-operator	vanilla,patch302	gs\artifact\ringflam.gs	1	0	gs\artifact.gs	Ring of the Dancing Flame	17	5	artifact-ring-of-flame
ring_of_healing	artifact	registered-by-operator	vanilla,patch302	gs\artifact\ringheal.gs	1	0	gs\artifact.gs	Ring of Healing	19	8	artifact-ring-of-healing
ring_of_leeches	artifact	registered-by-operator	vanilla,patch302	gs\artifact\ringleec.gs	1	0	gs\artifact.gs	Ring of Leeches	18	9	artifact-ring-of-leeches
ring_of_marksmanship	artifact	registered-by-operator	vanilla,patch302	gs\artifact\ringmark.gs	1	0	gs\artifact.gs	Ring of Marksmanship	18	7	artifact-ring-of-marksmanship
ring_of_mazes	artifact	registered-by-operator	vanilla,patch302	gs\artifact\ringmaze.gs	1	0	gs\artifact.gs	Ring of Mazes	18	8	artifact-ring-of-mazes
ring_of_productivity	artifact	registered-by-operator	vanilla,patch302	gs\artifact\ringprod.gs	1	0	gs\artifact.gs	Greater Artifact-Ring of Productivity	19	8	artifact-ring-of-productivity
ring_of_protection	artifact	registered-by-operator	vanilla,patch302	gs\artifact\ringprot.gs	1	0	gs\artifact.gs	Ring of Protection	18	7	artifact-ring-of-protection
ring_of_redemption	artifact	registered-by-operator	vanilla,patch302	gs\artifact\ringred.gs	1	0	gs\artifact.gs	Ring of Redemption	18	6	artifact-ring-of-redemption
ring_of_shelter	artifact	registered-by-operator	vanilla,patch302	gs\artifact\ringshel.gs	1	0	gs\artifact.gs	Ring of Shelter	18	6	artifact-ring-of-shelter
ring_of_stealth	artifact	registered-by-operator	vanilla,patch302	gs\artifact\ringstea.gs	1	0	gs\artifact.gs	Ring of Stealth	18	7	artifact-ring-of-stealth
ring_of_the_elements	artifact	registered-by-operator	vanilla,patch302	gs\artifact\ringelem.gs	1	0	gs\artifact.gs	Ring of the Elements	17	6	artifact-ring-of-the-elements
ring_of_winds	artifact	registered-by-operator	vanilla,patch302	gs\artifact\ringwind.gs	1	0	gs\artifact.gs	Ring of the Four Winds	13	9	artifact-ring-of-winds
ring_power	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\ring_power.gs	1	0	gs\artifact.gs	Ring of Power	30	2	artifact-ring-power
ring_protection	artifact	registered-by-operator	gs5r3	gs\artifact\ORDER\ring_protection.gs	1	0	gs\artifact.gs	Ring of Protection	30	6	artifact-ring-protection
ring_stealth	artifact	registered-by-operator	gs5r3	gs\artifact\CHAOS\ring_stealth.gs	1	0	gs\artifact.gs	Ring of Stealth	29	6	artifact-ring-stealth
ring_strength	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\ring_strength.gs	1	0	gs\artifact.gs	Ring of Strength	30	2	artifact-ring-strength
ring_wave	artifact	registered-by-operator	gs5r3	gs\artifact\WATER\ring_wave.gs	1	0	gs\artifact.gs	Wave Ring	32	7	artifact-ring-wave
ring_windfall	artifact	registered-by-operator	gs5r3	gs\artifact\EARTH\ring_windfall.gs	1	0	gs\artifact.gs	Ring of Windfall	36	4	artifact-ring-windfall
ring_wisdom	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\ring_wisdom.gs	1	0	gs\artifact.gs	Ring of Wisdom	30	2	artifact-ring-wisdom
rocca_chalice	artifact	registered-by-operator	vanilla,patch302	gs\artifact\rocchal.gs	1	0	gs\artifact.gs	Rocca's Chalice	19	7	artifact-rocca-chalice
scabbard_quality	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\scabbard_quality.gs	1	0	gs\artifact.gs	Scabbard of Quality	31	2	artifact-scabbard-quality
scroll_dexterity	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\scrolls\scroll_dexterity.gs	1	0	gs\artifact.gs	Scroll of Dexterity	23	4	artifact-scroll-dexterity
scroll_diplomacy	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\scrolls\scroll_diplomacy.gs	1	0	gs\artifact.gs	Scroll of Diplomacy	21	2	artifact-scroll-diplomacy
scroll_experience_01	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\scrolls\scroll_experience_01.gs	1	0	gs\artifact.gs	Lesser Scroll of Experience	22	10	artifact-scroll-experience-01
scroll_experience_02	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\scrolls\scroll_experience_02.gs	1	0	gs\artifact.gs	Scroll of Experience	22	10	artifact-scroll-experience-02
scroll_experience_03	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\scrolls\scroll_experience_03.gs	1	0	gs\artifact.gs	Greater Scroll of Experience	22	10	artifact-scroll-experience-03
scroll_experience_04	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\scrolls\scroll_experience_04.gs	1	0	gs\artifact.gs	Ultimate Scroll of Experience	22	2	artifact-scroll-experience-04
scroll_faith	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\scrolls\scroll_faith.gs	1	0	gs\artifact.gs	Scroll of Faith	21	2	artifact-scroll-faith
scroll_health	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\scrolls\scroll_health.gs	1	0	gs\artifact.gs	Scroll of Health	23	4	artifact-scroll-health
scroll_health_recovery	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\scrolls\scroll_health_recovery.gs	1	0	gs\artifact.gs	Scroll of Restoration	23	3	artifact-scroll-health-recovery
scroll_mana	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\scrolls\scroll_mana.gs	1	0	gs\artifact.gs	Scroll of Mana	23	4	artifact-scroll-mana
scroll_movement	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\scrolls\scroll_movement.gs	1	0	gs\artifact.gs	Scroll of Movement	23	3	artifact-scroll-movement
scroll_power	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\scrolls\scroll_power.gs	1	0	gs\artifact.gs	Scroll of Power	25	3	artifact-scroll-power
scroll_resistance	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\scrolls\scroll_resistance.gs	1	0	gs\artifact.gs	Scroll of Resistance	23	3	artifact-scroll-resistance
scroll_sages	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\scrolls\scroll_sages.gs	1	0	gs\artifact.gs	Scroll of the Sages	27	6	artifact-scroll-sages
scroll_strength	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\scrolls\scroll_strength.gs	1	0	gs\artifact.gs	Scroll of Strength	23	4	artifact-scroll-strength
scroll_wisdom	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\scrolls\scroll_wisdom.gs	1	0	gs\artifact.gs	Scroll of Wisdom	23	4	artifact-scroll-wisdom
scythe_balkoth	artifact	registered-by-operator	gs5r3	gs\artifact\DEATH\scythe_balkoth.gs	1	0	gs\artifact.gs	The Scythe of Balkoth	31	10	artifact-scythe-balkoth
sequence	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\sequence.gs	1	0	gs\artifact.gs	-	14	2	artifact-sequence
shadowstaff	artifact	registered-by-operator	vanilla,patch302	gs\artifact\shadowst.gs	1	0	gs\artifact.gs	Shadowstaff	18	8	artifact-shadowstaff
sharktooth	artifact	registered-by-operator	vanilla,patch302	gs\artifact\shrktoth.gs	1	0	gs\artifact.gs	Sharktooth	21	9	artifact-sharktooth
shield_balkoth	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\shield_balkoth.gs	1	0	gs\artifact.gs	Shield of Balkoth	37	3	artifact-shield-balkoth
shield_coral	artifact	registered-by-operator	gs5r3	gs\artifact\WATER\shield_coral.gs	1	0	gs\artifact.gs	Coral Shield	33	27	artifact-shield-coral
shield_of_righteousness	artifact	registered-by-operator	vanilla,patch302	gs\artifact\shldrght.gs	1	0	gs\artifact.gs	Shield of Righteousness	18	6	artifact-shield-of-righteousness
shield_quality	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\shield_quality.gs	1	0	gs\artifact.gs	Shield of Quality	31	23	artifact-shield-quality
shield_righteousness	artifact	registered-by-operator	gs5r3	gs\artifact\ORDER\shield_righteousness.gs	1	0	gs\artifact.gs	Shield of Righteousness	33	25	artifact-shield-righteousness
shieldofval	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\shieldofval.gs	1	0	gs\artifact.gs	-	14	3	artifact-shieldofval
sleep_artifact	artifact	registered-by-operator	vanilla,patch302	gs\artifact\sleepart.gs	1	0	gs\artifact.gs	sleepart	19	2	artifact-sleep-artifact
soul_stealer	artifact	registered-by-operator	vanilla,patch302	gs\artifact\soulstlr.gs	1	0	gs\artifact.gs	Greater Artifact - Soul Stealer	19	7	artifact-soul-stealer
spear_maiden	artifact	registered-by-operator	gs5r3	gs\artifact\_custom\spear_maiden.gs	1	0	gs\artifact.gs	Maiden Spear	35	2	artifact-spear-maiden
special_altar_of_sacrifice	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\altofsac.gs	1	0	gs\artifact.gs	Altar of Sacrifice	14	8	artifact-special-altar-of-sacrifice
special_forge_of_eternal_flame	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\foreflam.gs	1	0	gs\artifact.gs	Forge of Eternal Flame	15	4	artifact-special-forge-of-eternal-flame
special_shrine_of_vitality	artifact	registered-by-operator	vanilla,patch302,gs5r3	gs\artifact\shrineofvit.gs	1	0	gs\artifact.gs	Shrine of Vitality	15	6	artifact-special-shrine-of-vitality
